Date,Track URL,Position,Track Name,Artist,Streams,Country
3/16/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,8803,Iceland
2/20/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,8869,Greece
2/21/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,9167,Greece
5/28/2018,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk,1,I'm Upset,Drake,244557,Canada
8/5/2018,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,1,In My Feelings,Drake,10702,Hungary
7/29/2018,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,1,In My Feelings,Drake,15481,Hong Kong
7/24/2018,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,1,In My Feelings,Drake,160181,Indonesia
8/19/2018,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,1,In My Feelings,Drake,1690484,United States
7/17/2018,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,1,In My Feelings,Drake,17837,Hong Kong
11/28/2017,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,1,All Falls Down (feat. Juliander),Alan Walker,118081,Norway
11/11/2017,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,1,All Falls Down (feat. Juliander),Alan Walker,149982,Norway
11/10/2017,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,1,All Falls Down (feat. Juliander),Alan Walker,161009,Norway
1/5/2017,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1,Alone,Alan Walker,16698,Austria
8/12/2018,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG,1,Darkside,Alan Walker,112382,Norway
8/13/2018,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG,1,Darkside,Alan Walker,138922,Norway
3/24/2019,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,1,On My Way,Alan Walker,140782,Indonesia
3/31/2019,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,1,On My Way,Alan Walker,263107,Indonesia
5/12/2019,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,1,On My Way,Alan Walker,280569,Indonesia
3/30/2019,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,1,On My Way,Alan Walker,46716,Malaysia
10/10/2018,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,1,Quiere Beber,Anuel Aa,22841,Paraguay
9/20/2018,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,1,Quiere Beber,Anuel Aa,24355,Paraguay
2/25/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,16981,Bolivia
2/24/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,17481,Bolivia
1/30/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,19333,Dominican Republic
2/19/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,25046,Guatemala
2/4/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,38179,Ecuador
2/10/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,41250,Paraguay
2/8/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,43106,Ecuador
2/13/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,79989,Colombia
2/14/2019,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1,Secreto,Anuel Aa,81536,Colombia
1/29/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,10245,Iceland
3/12/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,10306,Viet Name
2/17/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,11529,Viet Name
1/22/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,116334,Poland
2/14/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,11779,Viet Name
1/23/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,11802,Viet Name
1/20/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,120696,Ireland
2/15/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,124783,Norway
2/27/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,125390,Indonesia
2/26/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,12668,Greece
3/21/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,12929,Israel
1/29/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,131041,Norway
2/11/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,131374,Indonesia
3/3/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,131623,Indonesia
2/20/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,14357,Israel
2/18/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,14746,Greece
2/17/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,15350,Israel
1/18/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,17051,Hong Kong
2/14/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,17143,Czech Republic
2/4/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,17236,Greece
1/20/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,17723,Czech Republic
1/31/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,17874,Greece
1/23/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,18512,Czech Republic
2/21/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,22022,Hong Kong
2/3/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,2269500,United States
2/28/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,254316,Australia
2/20/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,267834,Canada
2/9/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,27547,Taiwan
2/20/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,27868,Thailand
2/10/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,2829090,United States
3/24/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,2901,Latvia
3/28/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,2994,Estonia
2/19/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,299960,Australia
2/2/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,30061,Taiwan
2/3/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,30100,Thailand
2/12/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,31215,Thailand
2/1/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,31391,Thailand
3/27/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,3259,Lithuania
3/13/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,3300,Estonia
3/15/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,3491,Latvia
2/13/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,34948,Portugal
1/31/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,36527,Portugal
1/20/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,432013,Canada
1/23/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,435236,Australia
1/30/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,45821,Switzerland
2/20/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,4812,Latvia
2/21/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,4903,Estonia
2/27/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,49644,New Zealand
2/15/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,5298,Latvia
2/7/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,5386,Estonia
2/25/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,54879,Malaysia
2/26/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,57262,Singapore
2/25/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,59498,Singapore
2/5/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,607518,United Kingdom
2/16/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,61256,New Zealand
3/6/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,6169,South Africa
2/19/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,64550,Singapore
1/20/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,65463,Malaysia
2/1/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,6907,Estonia
3/19/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,7121,Romania
2/6/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,7160679,Global
1/27/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,73942,Singapore
2/2/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,75480,Singapore
1/20/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,79193,New Zealand
1/21/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,8020,South Africa
1/30/2019,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,1,7 rings,Ariana Grande,8886,Slovakia
3/2/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,9161,Romania
2/9/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,9486847,Global
2/21/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,99304,Norway
3/23/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,9935,Viet Name
2/19/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,99352,Norway
2/10/2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1,7 rings,Ariana Grande,99764,Poland
2/18/2019,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,1,"break up with your girlfriend, i'm bored",Ariana Grande,10886,Romania
2/12/2019,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,1,"break up with your girlfriend, i'm bored",Ariana Grande,14859,Romania
2/11/2019,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,1,"break up with your girlfriend, i'm bored",Ariana Grande,15875,Romania
2/9/2019,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,1,"break up with your girlfriend, i'm bored",Ariana Grande,17298,Romania
2/22/2019,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,1,"break up with your girlfriend, i'm bored",Ariana Grande,560872,United Kingdom
8/21/2018,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,1,breathin,Ariana Grande,10644,Greece
5/2/2018,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,1,no tears left to cry,Ariana Grande,27449,Taiwan
5/11/2018,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,1,no tears left to cry,Ariana Grande,29776,Malaysia
4/25/2018,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,1,no tears left to cry,Ariana Grande,30223,Taiwan
5/2/2018,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,1,no tears left to cry,Ariana Grande,32666,Malaysia
5/7/2018,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,1,no tears left to cry,Ariana Grande,41553,Singapore
4/25/2018,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,1,no tears left to cry,Ariana Grande,5175,Slovakia
11/8/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,10030,Greece
11/10/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,10994,Greece
11/11/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,112062,Indonesia
12/5/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,11502,Hungary
11/7/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,118292,Ireland
1/3/2019,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,154425,Indonesia
12/27/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,16102,Hong Kong
12/12/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,18287,Hong Kong
11/17/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,20238,Hong Kong
12/8/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,227166,Canada
12/14/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,228440,Canada
11/30/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,23071,Taiwan
12/7/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,245699,Canada
12/18/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,274783,Philippines
11/21/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,274858,Canada
12/3/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,281559,Canada
12/10/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,283801,Philippines
12/7/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,284368,Philippines
12/11/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,284687,Philippines
12/8/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,292723,Australia
11/17/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,341489,Australia
12/5/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,352289,Australia
12/1/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,3610,Latvia
11/29/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,3724,Lithuania
11/7/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,3847,Latvia
11/11/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,3934,Estonia
11/27/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,3960,Lithuania
11/8/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,4016028,United States
11/14/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,4114,Latvia
12/6/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,4477,Lithuania
11/12/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,465762,Australia
1/9/2019,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,46584,Singapore
11/11/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,4844,Lithuania
11/22/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,5061,South Africa
11/14/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,5110,Lithuania
12/20/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,51722,New Zealand
11/12/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,5541,Lithuania
11/16/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,5648,South Africa
11/17/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,5666,South Africa
11/18/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,5727318,Global
12/12/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,57821,Singapore
12/1/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,6007,Romania
11/9/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,6018,Lithuania
11/27/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,61432,Malaysia
11/28/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,61803,Singapore
11/19/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,624824,United Kingdom
11/23/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,62875,Malaysia
12/3/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,6734,Romania
12/16/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,6819,Greece
11/27/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,6936,Greece
11/19/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,70059,Ireland
12/15/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,8136,Greece
12/2/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,9232,Israel
11/12/2018,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1,"thank u, next",Ariana Grande,97864,New Zealand
2/27/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,15544,Panama
3/6/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,23720,Paraguay
3/12/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,24178,Costa Rica
3/3/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,25449,Guatemala
2/19/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,30329,Ecuador
2/21/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,319683,Argentina
2/28/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,346331,Argentina
2/22/2018,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,1,Amorfoda,Bad Bunny,44276,Costa Rica
6/19/2019,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1,Callaita,Bad Bunny,17425,Honduras
6/18/2019,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1,Callaita,Bad Bunny,449048,Chile
6/26/2019,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1,Callaita,Bad Bunny,45924,Paraguay
12/4/2017,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,1,Chambea,Bad Bunny,14212,Dominican Republic
1/1/2019,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,1,La Romana,Bad Bunny,17416,Dominican Republic
11/7/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,14715,Bolivia
11/11/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,16338,Guatemala
11/11/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,17373,Dominican Republic
11/16/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,18099,Guatemala
10/22/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,20442,Dominican Republic
11/3/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,20718,Guatemala
10/24/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,22419,Guatemala
10/29/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,27454,Paraguay
10/25/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,28485,Paraguay
10/27/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,332487,Chile
12/24/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,4428,Nicaragua
10/18/2018,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,1,MIA (feat. Drake),Bad Bunny,641901,Mexico
1/2/2018,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1,Sensualidad,Bad Bunny,10819,Dominican Republic
11/12/2017,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1,Sensualidad,Bad Bunny,12177,Dominican Republic
12/9/2017,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1,Sensualidad,Bad Bunny,12951,Guatemala
11/19/2017,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1,Sensualidad,Bad Bunny,20432,Paraguay
11/29/2017,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1,Sensualidad,Bad Bunny,240763,Argentina
12/3/2017,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1,Sensualidad,Bad Bunny,7235,El Salvador
1/3/2017,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,1,Soy Peor,Bad Bunny,8100,Dominican Republic
5/27/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,100946,Poland
4/23/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,10263,Lithuania
4/5/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,10363,Slovakia
5/8/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,10646,Iceland
4/24/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,10696,Romania
5/6/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,10766,Iceland
4/1/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,109451,Poland
4/9/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,125325,Norway
4/4/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,132667,Norway
5/19/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,13523,Hungary
3/29/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,14357,Hong Kong
6/3/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,15266,Hungary
5/21/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,16341,Hungary
